	timestamp	length	highest_layer	host_ip	dest_ip	host_port	dest_port
1127	1521397356.850576	329	DNS	162.212.156.148	10.0.2.15	53	43917
1128	1521397356.850638	324	DNS	10.0.2.15	162.212.156.148	43917	53
1129	1521397356.865582	329	DNS	162.212.156.148	10.0.2.15	53	43917
1130	1521397356.865637	225	DNS	10.0.2.15	162.212.156.148	43917	53
1131	1521397356.901651	230	DNS	162.212.156.148	10.0.2.15	53	43917
1132	1521397356.902022	324	DNS	10.0.2.15	162.212.156.148	43917	53
1133	1521397356.916703	329	DNS	162.212.156.148	10.0.2.15	53	43917
1134	1521397356.916762	324	DNS	10.0.2.15	162.212.156.148	43917	53
1135	1521397356.931154	391	DNS	162.212.156.148	10.0.2.15	53	43917
1136	1521397356.931242	324	DNS	10.0.2.15	162.212.156.148	43917	53
1137	1521397356.94582	329	DNS	162.212.156.148	10.0.2.15	53	43917
1138	1521397356.945881	324	DNS	10.0.2.15	162.212.156.148	43917	53
1139	1521397356.961165	329	DNS	162.212.156.148	10.0.2.15	53	43917
1140	1521397356.96123	324	DNS	10.0.2.15	162.212.156.148	43917	53
1141	1521397356.974772	329	DNS	162.212.156.148	10.0.2.15	53	43917
1142	1521397356.974838	225	DNS	10.0.2.15	162.212.156.148	43917	53
1143	1521397357.011031	230	DNS	162.212.156.148	10.0.2.15	53	43917
1144	1521397357.011216	324	DNS	10.0.2.15	162.212.156.148	43917	53
1145	1521397357.035895	391	DNS	162.212.156.148	10.0.2.15	53	43917
1146	1521397357.035991	324	DNS	10.0.2.15	162.212.156.148	43917	53
1147	1521397357.050895	329	DNS	162.212.156.148	10.0.2.15	53	43917
1148	1521397357.050952	324	DNS	10.0.2.15	162.212.156.148	43917	53
1149	1521397357.084711	329	DNS	162.212.156.148	10.0.2.15	53	43917
1150	1521397357.084774	324	DNS	10.0.2.15	162.212.156.148	43917	53
1151	1521397357.098314	329	DNS	162.212.156.148	10.0.2.15	53	43917
1152	1521397357.098378	324	DNS	10.0.2.15	162.212.156.148	43917	53
1153	1521397357.111553	329	DNS	162.212.156.148	10.0.2.15	53	43917
1154	1521397357.11161	225	DNS	10.0.2.15	162.212.156.148	43917	53
1155	1521397357.1465	230	DNS	162.212.156.148	10.0.2.15	53	43917
1156	1521397357.146691	324	DNS	10.0.2.15	162.212.156.148	43917	53
1157	1521397357.165512	391	DNS	162.212.156.148	10.0.2.15	53	43917
1158	1521397357.165592	324	DNS	10.0.2.15	162.212.156.148	43917	53
1159	1521397357.188448	329	DNS	162.212.156.148	10.0.2.15	53	43917
1160	1521397357.188559	324	DNS	10.0.2.15	162.212.156.148	43917	53
1161	1521397357.202969	329	DNS	162.212.156.148	10.0.2.15	53	43917
1162	1521397357.203053	324	DNS	10.0.2.15	162.212.156.148	43917	53
1163	1521397357.216921	329	DNS	162.212.156.148	10.0.2.15	53	43917
1164	1521397357.216996	324	DNS	10.0.2.15	162.212.156.148	43917	53
1165	1521397357.23089	329	DNS	162.212.156.148	10.0.2.15	53	43917
1166	1521397357.230981	225	DNS	10.0.2.15	162.212.156.148	43917	53
1167	1521397357.265135	230	DNS	162.212.156.148	10.0.2.15	53	43917
1168	1521397357.265407	324	DNS	10.0.2.15	162.212.156.148	43917	53
1169	1521397357.279474	329	DNS	162.212.156.148	10.0.2.15	53	43917
1170	1521397357.27956	324	DNS	10.0.2.15	162.212.156.148	43917	53
1171	1521397357.293804	391	DNS	162.212.156.148	10.0.2.15	53	43917
1172	1521397357.293886	324	DNS	10.0.2.15	162.212.156.148	43917	53
1173	1521397357.307825	329	DNS	162.212.156.148	10.0.2.15	53	43917
1174	1521397357.307888	324	DNS	10.0.2.15	162.212.156.148	43917	53
1175	1521397357.321869	329	DNS	162.212.156.148	10.0.2.15	53	43917
1176	1521397357.321931	324	DNS	10.0.2.15	162.212.156.148	43917	53
1177	1521397357.335959	329	DNS	162.212.156.148	10.0.2.15	53	43917
1178	1521397357.336043	225	DNS	10.0.2.15	162.212.156.148	43917	53
1179	1521397357.371183	230	DNS	162.212.156.148	10.0.2.15	53	43917
1180	1521397357.371369	324	DNS	10.0.2.15	162.212.156.148	43917	53
1181	1521397357.38502	329	DNS	162.212.156.148	10.0.2.15	53	43917
1182	1521397357.385081	324	DNS	10.0.2.15	162.212.156.148	43917	53
1183	1521397357.400429	391	DNS	162.212.156.148	10.0.2.15	53	43917
1184	1521397357.400542	324	DNS	10.0.2.15	162.212.156.148	43917	53
1185	1521397357.414881	329	DNS	162.212.156.148	10.0.2.15	53	43917
1186	1521397357.414939	324	DNS	10.0.2.15	162.212.156.148	43917	53
1187	1521397357.428362	329	DNS	162.212.156.148	10.0.2.15	53	43917
1188	1521397357.428436	324	DNS	10.0.2.15	162.212.156.148	43917	53
1189	1521397357.50859	329	DNS	162.212.156.148	10.0.2.15	53	43917
1190	1521397357.508654	225	DNS	10.0.2.15	162.212.156.148	43917	53
1191	1521397357.543451	230	DNS	162.212.156.148	10.0.2.15	53	43917
1192	1521397357.543646	324	DNS	10.0.2.15	162.212.156.148	43917	53
1193	1521397357.557798	329	DNS	162.212.156.148	10.0.2.15	53	43917
1194	1521397357.557875	324	DNS	10.0.2.15	162.212.156.148	43917	53
1195	1521397357.578425	391	DNS	162.212.156.148	10.0.2.15	53	43917
1196	1521397357.578504	324	DNS	10.0.2.15	162.212.156.148	43917	53
1197	1521397357.591702	329	DNS	162.212.156.148	10.0.2.15	53	43917
1198	1521397357.591766	324	DNS	10.0.2.15	162.212.156.148	43917	53
1199	1521397357.606532	329	DNS	162.212.156.148	10.0.2.15	53	43917
1200	1521397357.606588	324	DNS	10.0.2.15	162.212.156.148	43917	53
1201	1521397357.620121	329	DNS	162.212.156.148	10.0.2.15	53	43917
1202	1521397357.620184	225	DNS	10.0.2.15	162.212.156.148	43917	53
1203	1521397357.655181	230	DNS	162.212.156.148	10.0.2.15	53	43917
1204	1521397357.655365	324	DNS	10.0.2.15	162.212.156.148	43917	53
1205	1521397357.671099	329	DNS	162.212.156.148	10.0.2.15	53	43917
1206	1521397357.671179	324	DNS	10.0.2.15	162.212.156.148	43917	53
1207	1521397357.685129	391	DNS	162.212.156.148	10.0.2.15	53	43917
1208	1521397357.685209	324	DNS	10.0.2.15	162.212.156.148	43917	53
1209	1521397357.700501	329	DNS	162.212.156.148	10.0.2.15	53	43917
1210	1521397357.700562	324	DNS	10.0.2.15	162.212.156.148	43917	53
1211	1521397357.714494	329	DNS	162.212.156.148	10.0.2.15	53	43917
1212	1521397357.714556	324	DNS	10.0.2.15	162.212.156.148	43917	53
1213	1521397357.729356	329	DNS	162.212.156.148	10.0.2.15	53	43917
1214	1521397357.729414	225	DNS	10.0.2.15	162.212.156.148	43917	53
1215	1521397357.786433	230	DNS	162.212.156.148	10.0.2.15	53	43917
1216	1521397357.786621	324	DNS	10.0.2.15	162.212.156.148	43917	53
1217	1521397357.803405	329	DNS	162.212.156.148	10.0.2.15	53	43917
1218	1521397357.803468	324	DNS	10.0.2.15	162.212.156.148	43917	53
1219	1521397357.822894	391	DNS	162.212.156.148	10.0.2.15	53	43917
1220	1521397357.822978	324	DNS	10.0.2.15	162.212.156.148	43917	53
1221	1521397357.839568	329	DNS	162.212.156.148	10.0.2.15	53	43917
1222	1521397357.839627	324	DNS	10.0.2.15	162.212.156.148	43917	53
1223	1521397357.857445	329	DNS	162.212.156.148	10.0.2.15	53	43917
1224	1521397357.857502	324	DNS	10.0.2.15	162.212.156.148	43917	53
1225	1521397357.873954	329	DNS	162.212.156.148	10.0.2.15	53	43917
1226	1521397357.874013	225	DNS	10.0.2.15	162.212.156.148	43917	53
1227	1521397357.909419	230	DNS	162.212.156.148	10.0.2.15	53	43917
1228	1521397357.909608	324	DNS	10.0.2.15	162.212.156.148	43917	53
1229	1521397357.928348	391	DNS	162.212.156.148	10.0.2.15	53	43917
1230	1521397357.928436	324	DNS	10.0.2.15	162.212.156.148	43917	53
1231	1521397357.943191	329	DNS	162.212.156.148	10.0.2.15	53	43917
1232	1521397357.943266	324	DNS	10.0.2.15	162.212.156.148	43917	53
1233	1521397357.956766	329	DNS	162.212.156.148	10.0.2.15	53	43917
1234	1521397357.956846	324	DNS	10.0.2.15	162.212.156.148	43917	53
1235	1521397357.97077	329	DNS	162.212.156.148	10.0.2.15	53	43917
1236	1521397357.970834	324	DNS	10.0.2.15	162.212.156.148	43917	53
1237	1521397357.985153	329	DNS	162.212.156.148	10.0.2.15	53	43917
1238	1521397357.985236	225	DNS	10.0.2.15	162.212.156.148	43917	53
1239	1521397358.020245	230	DNS	162.212.156.148	10.0.2.15	53	43917
1240	1521397358.020433	324	DNS	10.0.2.15	162.212.156.148	43917	53
1241	1521397358.034832	329	DNS	162.212.156.148	10.0.2.15	53	43917
1242	1521397358.034887	324	DNS	10.0.2.15	162.212.156.148	43917	53
1243	1521397358.049788	391	DNS	162.212.156.148	10.0.2.15	53	43917
1244	1521397358.049872	324	DNS	10.0.2.15	162.212.156.148	43917	53
1245	1521397358.065352	329	DNS	162.212.156.148	10.0.2.15	53	43917
1246	1521397358.065427	324	DNS	10.0.2.15	162.212.156.148	43917	53
1247	1521397358.103828	329	DNS	162.212.156.148	10.0.2.15	53	43917
1248	1521397358.103986	324	DNS	10.0.2.15	162.212.156.148	43917	53
1249	1521397358.120675	329	DNS	162.212.156.148	10.0.2.15	53	43917
1250	1521397358.120736	225	DNS	10.0.2.15	162.212.156.148	43917	53
1251	1521397358.156228	230	DNS	162.212.156.148	10.0.2.15	53	43917
1252	1521397358.156419	324	DNS	10.0.2.15	162.212.156.148	43917	53
1253	1521397358.169655	329	DNS	162.212.156.148	10.0.2.15	53	43917
1254	1521397358.169733	324	DNS	10.0.2.15	162.212.156.148	43917	53
1255	1521397358.184514	391	DNS	162.212.156.148	10.0.2.15	53	43917
1256	1521397358.184588	324	DNS	10.0.2.15	162.212.156.148	43917	53
1257	1521397358.199513	329	DNS	162.212.156.148	10.0.2.15	53	43917
1258	1521397358.199632	324	DNS	10.0.2.15	162.212.156.148	43917	53
1259	1521397358.219448	329	DNS	162.212.156.148	10.0.2.15	53	43917
1260	1521397358.219508	324	DNS	10.0.2.15	162.212.156.148	43917	53
1261	1521397358.234993	329	DNS	162.212.156.148	10.0.2.15	53	43917
1262	1521397358.235062	225	DNS	10.0.2.15	162.212.156.148	43917	53
1263	1521397358.271274	230	DNS	162.212.156.148	10.0.2.15	53	43917
1264	1521397358.271476	324	DNS	10.0.2.15	162.212.156.148	43917	53
1265	1521397358.285485	329	DNS	162.212.156.148	10.0.2.15	53	43917
1266	1521397358.285546	324	DNS	10.0.2.15	162.212.156.148	43917	53
1267	1521397358.300268	391	DNS	162.212.156.148	10.0.2.15	53	43917
1268	1521397358.300373	324	DNS	10.0.2.15	162.212.156.148	43917	53
1269	1521397358.314088	329	DNS	162.212.156.148	10.0.2.15	53	43917
1270	1521397358.314148	324	DNS	10.0.2.15	162.212.156.148	43917	53
1271	1521397358.327848	329	DNS	162.212.156.148	10.0.2.15	53	43917
1272	1521397358.327912	324	DNS	10.0.2.15	162.212.156.148	43917	53
1273	1521397358.341943	329	DNS	162.212.156.148	10.0.2.15	53	43917
1274	1521397358.342003	225	DNS	10.0.2.15	162.212.156.148	43917	53
1275	1521397358.385379	230	DNS	162.212.156.148	10.0.2.15	53	43917
1276	1521397358.385578	324	DNS	10.0.2.15	162.212.156.148	43917	53
1277	1521397358.399067	329	DNS	162.212.156.148	10.0.2.15	53	43917
1278	1521397358.399125	324	DNS	10.0.2.15	162.212.156.148	43917	53
1279	1521397358.414367	391	DNS	162.212.156.148	10.0.2.15	53	43917
1280	1521397358.414452	324	DNS	10.0.2.15	162.212.156.148	43917	53
1281	1521397358.427935	329	DNS	162.212.156.148	10.0.2.15	53	43917
1282	1521397358.427994	324	DNS	10.0.2.15	162.212.156.148	43917	53
1283	1521397358.441954	329	DNS	162.212.156.148	10.0.2.15	53	43917
1284	1521397358.442073	324	DNS	10.0.2.15	162.212.156.148	43917	53
1285	1521397358.459595	329	DNS	162.212.156.148	10.0.2.15	53	43917
1286	1521397358.459657	225	DNS	10.0.2.15	162.212.156.148	43917	53
1287	1521397358.4942	230	DNS	162.212.156.148	10.0.2.15	53	43917
1288	1521397358.494445	324	DNS	10.0.2.15	162.212.156.148	43917	53
1289	1521397358.507924	329	DNS	162.212.156.148	10.0.2.15	53	43917
1290	1521397358.508007	324	DNS	10.0.2.15	162.212.156.148	43917	53
1291	1521397358.535908	391	DNS	162.212.156.148	10.0.2.15	53	43917
1292	1521397358.536022	324	DNS	10.0.2.15	162.212.156.148	43917	53
1293	1521397358.54978	329	DNS	162.212.156.148	10.0.2.15	53	43917
1294	1521397358.549845	324	DNS	10.0.2.15	162.212.156.148	43917	53
1295	1521397358.565376	329	DNS	162.212.156.148	10.0.2.15	53	43917
1296	1521397358.565433	324	DNS	10.0.2.15	162.212.156.148	43917	53
1297	1521397358.579769	329	DNS	162.212.156.148	10.0.2.15	53	43917
1298	1521397358.579829	225	DNS	10.0.2.15	162.212.156.148	43917	53
1299	1521397358.615076	230	DNS	162.212.156.148	10.0.2.15	53	43917
1300	1521397358.615278	324	DNS	10.0.2.15	162.212.156.148	43917	53
1301	1521397358.629786	329	DNS	162.212.156.148	10.0.2.15	53	43917
1302	1521397358.629844	324	DNS	10.0.2.15	162.212.156.148	43917	53
1303	1521397358.643429	391	DNS	162.212.156.148	10.0.2.15	53	43917
1304	1521397358.643509	324	DNS	10.0.2.15	162.212.156.148	43917	53
1305	1521397358.662888	329	DNS	162.212.156.148	10.0.2.15	53	43917
1306	1521397358.662969	324	DNS	10.0.2.15	162.212.156.148	43917	53
1307	1521397358.676988	329	DNS	162.212.156.148	10.0.2.15	53	43917
1308	1521397358.677064	324	DNS	10.0.2.15	162.212.156.148	43917	53
1309	1521397358.691346	329	DNS	162.212.156.148	10.0.2.15	53	43917
1310	1521397358.691412	225	DNS	10.0.2.15	162.212.156.148	43917	53
1311	1521397358.726285	230	DNS	162.212.156.148	10.0.2.15	53	43917
1312	1521397358.726478	324	DNS	10.0.2.15	162.212.156.148	43917	53
1313	1521397358.743411	391	DNS	162.212.156.148	10.0.2.15	53	43917
1314	1521397358.743593	324	DNS	10.0.2.15	162.212.156.148	43917	53
1315	1521397358.758724	329	DNS	162.212.156.148	10.0.2.15	53	43917
1316	1521397358.758827	324	DNS	10.0.2.15	162.212.156.148	43917	53
1317	1521397358.773437	329	DNS	162.212.156.148	10.0.2.15	53	43917
1318	1521397358.773552	324	DNS	10.0.2.15	162.212.156.148	43917	53
1319	1521397358.787384	329	DNS	162.212.156.148	10.0.2.15	53	43917
1320	1521397358.787451	324	DNS	10.0.2.15	162.212.156.148	43917	53
1321	1521397358.802905	329	DNS	162.212.156.148	10.0.2.15	53	43917
1322	1521397358.802962	225	DNS	10.0.2.15	162.212.156.148	43917	53
1323	1521397358.839511	230	DNS	162.212.156.148	10.0.2.15	53	43917
1324	1521397358.839705	324	DNS	10.0.2.15	162.212.156.148	43917	53
1325	1521397358.853492	329	DNS	162.212.156.148	10.0.2.15	53	43917
1326	1521397358.853552	324	DNS	10.0.2.15	162.212.156.148	43917	53
1327	1521397358.866633	390	DNS	162.212.156.148	10.0.2.15	53	43917
1328	1521397358.866717	324	DNS	10.0.2.15	162.212.156.148	43917	53
1329	1521397358.880418	329	DNS	162.212.156.148	10.0.2.15	53	43917
1330	1521397358.880479	324	DNS	10.0.2.15	162.212.156.148	43917	53
1331	1521397358.89496	329	DNS	162.212.156.148	10.0.2.15	53	43917
1332	1521397358.895022	324	DNS	10.0.2.15	162.212.156.148	43917	53
1333	1521397358.908352	329	DNS	162.212.156.148	10.0.2.15	53	43917
1334	1521397358.908411	225	DNS	10.0.2.15	162.212.156.148	43917	53
1335	1521397358.943998	230	DNS	162.212.156.148	10.0.2.15	53	43917
1336	1521397358.94419	324	DNS	10.0.2.15	162.212.156.148	43917	53
1337	1521397358.959391	329	DNS	162.212.156.148	10.0.2.15	53	43917
1338	1521397358.959491	324	DNS	10.0.2.15	162.212.156.148	43917	53
1339	1521397358.973599	391	DNS	162.212.156.148	10.0.2.15	53	43917
1340	1521397358.973696	324	DNS	10.0.2.15	162.212.156.148	43917	53
1341	1521397358.987896	329	DNS	162.212.156.148	10.0.2.15	53	43917
1342	1521397358.987976	324	DNS	10.0.2.15	162.212.156.148	43917	53
1343	1521397359.002322	329	DNS	162.212.156.148	10.0.2.15	53	43917
1344	1521397359.002385	324	DNS	10.0.2.15	162.212.156.148	43917	53
1345	1521397359.019521	329	DNS	162.212.156.148	10.0.2.15	53	43917
1346	1521397359.019589	225	DNS	10.0.2.15	162.212.156.148	43917	53
1347	1521397359.05436	230	DNS	162.212.156.148	10.0.2.15	53	43917
1348	1521397359.054564	324	DNS	10.0.2.15	162.212.156.148	43917	53
1349	1521397359.068296	329	DNS	162.212.156.148	10.0.2.15	53	43917
1350	1521397359.068359	324	DNS	10.0.2.15	162.212.156.148	43917	53
1351	1521397359.083041	391	DNS	162.212.156.148	10.0.2.15	53	43917
1352	1521397359.083121	324	DNS	10.0.2.15	162.212.156.148	43917	53
1353	1521397359.098362	329	DNS	162.212.156.148	10.0.2.15	53	43917
1354	1521397359.098441	324	DNS	10.0.2.15	162.212.156.148	43917	53
1355	1521397359.113319	329	DNS	162.212.156.148	10.0.2.15	53	43917
1356	1521397359.113397	324	DNS	10.0.2.15	162.212.156.148	43917	53
1357	1521397359.1411	329	DNS	162.212.156.148	10.0.2.15	53	43917
1358	1521397359.141159	225	DNS	10.0.2.15	162.212.156.148	43917	53
1359	1521397359.177637	230	DNS	162.212.156.148	10.0.2.15	53	43917
1360	1521397359.177823	324	DNS	10.0.2.15	162.212.156.148	43917	53
1361	1521397359.193321	329	DNS	162.212.156.148	10.0.2.15	53	43917
1362	1521397359.193395	324	DNS	10.0.2.15	162.212.156.148	43917	53
1363	1521397359.207604	391	DNS	162.212.156.148	10.0.2.15	53	43917
1364	1521397359.207688	324	DNS	10.0.2.15	162.212.156.148	43917	53
1365	1521397359.222324	329	DNS	162.212.156.148	10.0.2.15	53	43917
1366	1521397359.222385	324	DNS	10.0.2.15	162.212.156.148	43917	53
1367	1521397359.237257	329	DNS	162.212.156.148	10.0.2.15	53	43917
1368	1521397359.237313	324	DNS	10.0.2.15	162.212.156.148	43917	53
1369	1521397359.258834	329	DNS	162.212.156.148	10.0.2.15	53	43917
1370	1521397359.258892	225	DNS	10.0.2.15	162.212.156.148	43917	53
1371	1521397359.296469	230	DNS	162.212.156.148	10.0.2.15	53	43917
1372	1521397359.296662	324	DNS	10.0.2.15	162.212.156.148	43917	53
1373	1521397359.310148	329	DNS	162.212.156.148	10.0.2.15	53	43917
1374	1521397359.310208	324	DNS	10.0.2.15	162.212.156.148	43917	53
1375	1521397359.324166	391	DNS	162.212.156.148	10.0.2.15	53	43917
1376	1521397359.324249	324	DNS	10.0.2.15	162.212.156.148	43917	53
1377	1521397359.338011	329	DNS	162.212.156.148	10.0.2.15	53	43917
1378	1521397359.33807	324	DNS	10.0.2.15	162.212.156.148	43917	53
1379	1521397359.351837	329	DNS	162.212.156.148	10.0.2.15	53	43917
1380	1521397359.351902	324	DNS	10.0.2.15	162.212.156.148	43917	53
1381	1521397359.377697	329	DNS	162.212.156.148	10.0.2.15	53	43917
1382	1521397359.37776	225	DNS	10.0.2.15	162.212.156.148	43917	53
1383	1521397359.413612	230	DNS	162.212.156.148	10.0.2.15	53	43917
1384	1521397359.413806	324	DNS	10.0.2.15	162.212.156.148	43917	53
1385	1521397359.441094	391	DNS	162.212.156.148	10.0.2.15	53	43917
1386	1521397359.441176	324	DNS	10.0.2.15	162.212.156.148	43917	53
1387	1521397359.458082	329	DNS	162.212.156.148	10.0.2.15	53	43917
1388	1521397359.458183	324	DNS	10.0.2.15	162.212.156.148	43917	53
1389	1521397359.47555	329	DNS	162.212.156.148	10.0.2.15	53	43917
1390	1521397359.47561	324	DNS	10.0.2.15	162.212.156.148	43917	53
1391	1521397359.489285	329	DNS	162.212.156.148	10.0.2.15	53	43917
1392	1521397359.489345	324	DNS	10.0.2.15	162.212.156.148	43917	53
1393	1521397359.502982	329	DNS	162.212.156.148	10.0.2.15	53	43917
1394	1521397359.503052	225	DNS	10.0.2.15	162.212.156.148	43917	53
1395	1521397359.538885	230	DNS	162.212.156.148	10.0.2.15	53	43917
1396	1521397359.539078	324	DNS	10.0.2.15	162.212.156.148	43917	53
1397	1521397359.558291	391	DNS	162.212.156.148	10.0.2.15	53	43917
1398	1521397359.558374	324	DNS	10.0.2.15	162.212.156.148	43917	53
1399	1521397359.57836	329	DNS	162.212.156.148	10.0.2.15	53	43917
1400	1521397359.578428	324	DNS	10.0.2.15	162.212.156.148	43917	53
1401	1521397359.592199	329	DNS	162.212.156.148	10.0.2.15	53	43917
1402	1521397359.592277	324	DNS	10.0.2.15	162.212.156.148	43917	53
1403	1521397359.608266	329	DNS	162.212.156.148	10.0.2.15	53	43917
1404	1521397359.608326	324	DNS	10.0.2.15	162.212.156.148	43917	53
1405	1521397359.6214	329	DNS	162.212.156.148	10.0.2.15	53	43917
1406	1521397359.621507	225	DNS	10.0.2.15	162.212.156.148	43917	53
1407	1521397359.667215	230	DNS	162.212.156.148	10.0.2.15	53	43917
1408	1521397359.667413	324	DNS	10.0.2.15	162.212.156.148	43917	53
1409	1521397359.681229	329	DNS	162.212.156.148	10.0.2.15	53	43917
1410	1521397359.681303	324	DNS	10.0.2.15	162.212.156.148	43917	53
1411	1521397359.70172	391	DNS	162.212.156.148	10.0.2.15	53	43917
1412	1521397359.701803	324	DNS	10.0.2.15	162.212.156.148	43917	53
1413	1521397359.717477	329	DNS	162.212.156.148	10.0.2.15	53	43917
1414	1521397359.717541	324	DNS	10.0.2.15	162.212.156.148	43917	53
1415	1521397359.732421	329	DNS	162.212.156.148	10.0.2.15	53	43917
1416	1521397359.732534	324	DNS	10.0.2.15	162.212.156.148	43917	53
1417	1521397359.750384	329	DNS	162.212.156.148	10.0.2.15	53	43917
1418	1521397359.750444	225	DNS	10.0.2.15	162.212.156.148	43917	53
1419	1521397359.785122	230	DNS	162.212.156.148	10.0.2.15	53	43917
1420	1521397359.785551	324	DNS	10.0.2.15	162.212.156.148	43917	53
1421	1521397359.798918	329	DNS	162.212.156.148	10.0.2.15	53	43917
1422	1521397359.798981	324	DNS	10.0.2.15	162.212.156.148	43917	53
1423	1521397359.812395	391	DNS	162.212.156.148	10.0.2.15	53	43917
1424	1521397359.812521	324	DNS	10.0.2.15	162.212.156.148	43917	53
1425	1521397359.82599	329	DNS	162.212.156.148	10.0.2.15	53	43917
1426	1521397359.826084	324	DNS	10.0.2.15	162.212.156.148	43917	53
1427	1521397359.840535	329	DNS	162.212.156.148	10.0.2.15	53	43917
1428	1521397359.840593	324	DNS	10.0.2.15	162.212.156.148	43917	53
1429	1521397359.85811	329	DNS	162.212.156.148	10.0.2.15	53	43917
1430	1521397359.858168	225	DNS	10.0.2.15	162.212.156.148	43917	53
1431	1521397359.872607	331	DNS	162.212.156.148	10.0.2.15	53	43917
1432	1521397359.872843	324	DNS	10.0.2.15	162.212.156.148	43917	53
1433	1521397359.889348	329	DNS	162.212.156.148	10.0.2.15	53	43917
1434	1521397359.889451	324	DNS	10.0.2.15	162.212.156.148	43917	53
1435	1521397359.908611	329	DNS	162.212.156.148	10.0.2.15	53	43917
1436	1521397359.908679	324	DNS	10.0.2.15	162.212.156.148	43917	53
1437	1521397359.923464	329	DNS	162.212.156.148	10.0.2.15	53	43917
1438	1521397359.923523	324	DNS	10.0.2.15	162.212.156.148	43917	53
1439	1521397359.93829	329	DNS	162.212.156.148	10.0.2.15	53	43917
1440	1521397359.938348	324	DNS	10.0.2.15	162.212.156.148	43917	53
1441	1521397359.953539	329	DNS	162.212.156.148	10.0.2.15	53	43917
1442	1521397359.953601	225	DNS	10.0.2.15	162.212.156.148	43917	53
1443	1521397359.98835	230	DNS	162.212.156.148	10.0.2.15	53	43917
1444	1521397359.988545	324	DNS	10.0.2.15	162.212.156.148	43917	53
1445	1521397360.019202	391	DNS	162.212.156.148	10.0.2.15	53	43917
1446	1521397360.019278	324	DNS	10.0.2.15	162.212.156.148	43917	53
1447	1521397360.033712	329	DNS	162.212.156.148	10.0.2.15	53	43917
1448	1521397360.033777	324	DNS	10.0.2.15	162.212.156.148	43917	53
1449	1521397360.04811	329	DNS	162.212.156.148	10.0.2.15	53	43917
1450	1521397360.048165	324	DNS	10.0.2.15	162.212.156.148	43917	53
1451	1521397360.062826	329	DNS	162.212.156.148	10.0.2.15	53	43917
1452	1521397360.062922	324	DNS	10.0.2.15	162.212.156.148	43917	53
1453	1521397360.076784	329	DNS	162.212.156.148	10.0.2.15	53	43917
1454	1521397360.076857	225	DNS	10.0.2.15	162.212.156.148	43917	53
1455	1521397360.107384	331	DNS	162.212.156.148	10.0.2.15	53	43917
1456	1521397360.107591	324	DNS	10.0.2.15	162.212.156.148	43917	53
1457	1521397360.121831	329	DNS	162.212.156.148	10.0.2.15	53	43917
1458	1521397360.121897	324	DNS	10.0.2.15	162.212.156.148	43917	53
1459	1521397361.126724	324	DNS	10.0.2.15	162.212.156.148	43917	53
1460	1521397361.142092	430	DNS	162.212.156.148	10.0.2.15	53	43917
1461	1521397361.142169	324	DNS	10.0.2.15	162.212.156.148	43917	53
1462	1521397361.156455	430	DNS	162.212.156.148	10.0.2.15	53	43917
1463	1521397361.156533	324	DNS	10.0.2.15	162.212.156.148	43917	53
1464	1521397361.170341	329	DNS	162.212.156.148	10.0.2.15	53	43917
1465	1521397361.170397	324	DNS	10.0.2.15	162.212.156.148	43917	53
1466	1521397361.184096	329	DNS	162.212.156.148	10.0.2.15	53	43917
1467	1521397361.184158	225	DNS	10.0.2.15	162.212.156.148	43917	53
1468	1521397361.221225	230	DNS	162.212.156.148	10.0.2.15	53	43917
1469	1521397361.221412	324	DNS	10.0.2.15	162.212.156.148	43917	53
1470	1521397361.235078	329	DNS	162.212.156.148	10.0.2.15	53	43917
1471	1521397361.235174	324	DNS	10.0.2.15	162.212.156.148	43917	53
1472	1521397361.248744	391	DNS	162.212.156.148	10.0.2.15	53	43917
1473	1521397361.248825	324	DNS	10.0.2.15	162.212.156.148	43917	53
1474	1521397361.263124	329	DNS	162.212.156.148	10.0.2.15	53	43917
1475	1521397361.26321	324	DNS	10.0.2.15	162.212.156.148	43917	53
1476	1521397361.278188	329	DNS	162.212.156.148	10.0.2.15	53	43917
1477	1521397361.278293	324	DNS	10.0.2.15	162.212.156.148	43917	53
1478	1521397361.292171	329	DNS	162.212.156.148	10.0.2.15	53	43917
1479	1521397361.292247	225	DNS	10.0.2.15	162.212.156.148	43917	53
1480	1521397361.306359	292	DNS	162.212.156.148	10.0.2.15	53	43917
1481	1521397361.306561	324	DNS	10.0.2.15	162.212.156.148	43917	53
1482	1521397361.322439	329	DNS	162.212.156.148	10.0.2.15	53	43917
1483	1521397361.322507	324	DNS	10.0.2.15	162.212.156.148	43917	53
1484	1521397361.336646	329	DNS	162.212.156.148	10.0.2.15	53	43917
1485	1521397361.33674	324	DNS	10.0.2.15	162.212.156.148	43917	53
1486	1521397361.350994	329	DNS	162.212.156.148	10.0.2.15	53	43917
1487	1521397361.351082	324	DNS	10.0.2.15	162.212.156.148	43917	53
1488	1521397361.365115	329	DNS	162.212.156.148	10.0.2.15	53	43917
1489	1521397361.365167	324	DNS	10.0.2.15	162.212.156.148	43917	53
1490	1521397361.378374	329	DNS	162.212.156.148	10.0.2.15	53	43917
1491	1521397361.378433	225	DNS	10.0.2.15	162.212.156.148	43917	53
1492	1521397361.395758	292	DNS	162.212.156.148	10.0.2.15	53	43917
1493	1521397361.395965	324	DNS	10.0.2.15	162.212.156.148	43917	53
